"title_id","primaryTitle","year","budget","domgross","intgross","budget_2013_infl","domgross_2013_infl","intgross_2013_infl","runtimeMinutes","averageRating","numVotes","genreComedy","genreAction","genreCrime","genreSciFi","genreBiography","genreDrama","genreHistory","genreThriller","genreSport","genreFantasy","genreRomance","genreAdventure","genreHorror","genreAnimation","genreMystery","genreFamily","genreWar","genreWestern","genreMusical","genreMusic","genreDocumentary","genreUndefined","genreAdult","num_female_producers","total_producers","pct_female_producers","num_female_castmembers","total_castmembers","pct_female_castmembers","num_female_directors","total_directors","pct_female_directors","num_female_writers","total_writers","pct_female_writers","test","bechdel_pass"
"tt0780511","Everybody's Fine",2009,20000000,9208876,9208876,21714632,9998368,9998368,100,7.1,62607,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0.5,0,1,0,0,4,0,"men","False"
"tt0432283","Fantastic Mr. Fox",2009,40000000,21002919,46498922,43429264,22803533,50485349,87,7.9,242347,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"notalk","False"
"tt1013752","Fast & Furious",2009,85000000,155064265,363064265,92287186,168358172,394190344,107,6.5,294043,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0.5,0,1,0,0,2,0,"notalk","False"
"tt1083456","Fired Up!",2009,20000000,17231291,18608570,21714632,18708557,20203912,90,6.1,45032,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0.5,0,1,0,0,1,0,"notalk","False"
"tt1232776","Fish Tank",2009,3000000,374675,5922292,3257195,406796,6430020,123,7.3,63631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,0.75,1,1,1,1,1,1,"ok","True"
"tt0758746","Friday the 13th",2009,17000000,65002019,91700771,18457437,70574746,99562425,97,5.5,111228,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,0.5,0,1,0,0,4,0,"men","False"
"tt1201167","Funny People",2009,72500000,51855045,71880305,78715541,56300661,78042718,146,6.3,120788,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,1,0,"notalk","False"
"tt0436339","G-Force",2009,150000000,119436770,287389685,162859739,129676275,312028062,88,5.1,48012,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.25,0,1,0,1,4,0.25,"notalk","False"
"tt1046173","G.I. Joe: The Rise of Cobra",2009,175000000,150201498,302469017,190003029,163078512,328400169,118,5.7,211378,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,5,0,"notalk","False"
"tt1034032","Gamer",2009,50000000,20534907,35062683,54286580,22295397,38068663,95,5.7,137065,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0.25,0,2,0,0,2,0,"notalk","False"
"tt1194263","Get Low",2009,7000000,9176933,9696933,7600121,9963686,10528267,103,7,23581,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,3,0,"notalk","False"
"tt1289406","Harry Brown",2009,7300000,1818681,6294140,7925841,1974599,6833747,103,7.2,89261,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0.25,0,1,0,0,1,0,"notalk","False"
"tt0417741","Harry Potter and the Half-Blood Prince",2009,250000000,301959197,934416487,271432899,327846641,1014525504,153,7.6,560821,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,2,0,"ok","True"
"tt1001508","He's Just Not That Into You",2009,40000000,93953653,178390243,43429264,102008450,193683923,129,6.4,177078,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,1,0,1,0,2,4,0.5,"ok","True"
"tt1024744","I Come with the Rain",2009,18000000,0,627422,19543169,NA,681212,114,5.3,3200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,"nowomen","False"
"tt1045772","I Love You Phillip Morris",2009,13000000,2037459,15144685,14114511,2212134,16443063,102,6.6,97537,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,2,0,0,3,0,"notalk","False"
"tt1155056","I Love You, Man",2009,40000000,71440011,91729503,43429264,77564677,99593620,105,7,210994,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"men","False"
"tt1080016","Ice Age: Dawn of the Dinosaurs",2009,90000000,196573705,886968695,97715844,213426283,963009937,94,6.9,252131,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,4,0.25,0,2,0,0,8,0,"notalk","False"
"tt0361748","Inglourious Basterds",2009,70000000,120831050,316971720,76001212,131190089,344146212,153,8.3,1481940,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"dubious","False"
"tt1057500","Invictus",2009,49000000,37491364,124491364,53200848,40705558,135164207,134,7.3,162922,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,0,4,0,0,1,0,0,2,0,"notalk","False"
"tt1230414","It's Complicated",2009,85000000,112735375,224614744,92287186,122400359,243871325,121,6.5,94979,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.25,1,1,1,1,1,1,"ok","True"
"tt1131734","Jennifer's Body",2009,16000000,16204793,32832166,17371706,17594056,35646920,102,5.4,140234,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0.5,1,1,1,0,1,0,"ok","True"
"tt1135503","Julie & Julia",2009,40000000,94125426,126646119,43429264,102194949,137503693,123,7,123452,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0.5,1,1,1,3,4,0.75,"ok","True"
"tt0448011","Knowing",2009,50000000,79957634,187858642,54286580,86812530,203964063,121,6.2,239054,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,3,0.333333333333333,"notalk","False"
"tt1197624","Law Abiding Citizen",2009,53000000,73357727,131159781,57543775,79646802,142404318,109,7.4,304977,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0.25,0,1,0,0,1,0,"notalk","False"
"tt0808526","Life During Wartime",2009,4500000,281447,281447,4885792,305576,305576,98,6.4,7608,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,3,4,0.75,0,1,0,0,1,0,"ok","True"
"tt1149361","Micmacs",2009,42000000,1259693,11756922,45600727,1367688,12764862,105,7.1,30725,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"dubious","False"
"tt0892782","Monsters vs. Aliens",2009,175000000,198351526,381687380,190003029,215356519,414410048,94,6.4,168023,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,0,1,6,0.166666666666667,"dubious","False"
"tt1182345","Moon",2009,5000000,5010163,10676073,5428658,5439692,11591350,97,7.8,365471,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0.5,2,4,0.5,0,1,0,0,2,0,"notalk","False"
"tt1121977","Mother and Child",2009,7000000,1110509,5010509,7600121,1205715,5440068,125,7.2,12486,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt1179891","My Bloody Valentine",2009,14000000,51545952,102754998,15200242,55965069,111564348,101,5.4,58344,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,0.5,0,1,0,1,4,0.25,"men","False"
"tt1078588","My Sister's Keeper",2009,27500000,49200230,96673002,29857619,53418244,104960933,109,7.3,95225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,4,0.5,0,1,0,1,3,0.333333333333333,"ok","True"
"tt0875034","Nine",2009,80000000,19676965,53508858,86858528,21363903,58096258,118,5.8,44479,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,5,0,"men","False"
"tt1186367","Ninja Assassin",2009,50000000,38122883,61622883,54286580,41391219,66905911,99,6.3,73591,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"notalk","False"
"tt1266029","Nowhere Boy",2009,1900000,1445366,7785229,2062890,1569280,8452669,98,7.1,37731,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,4,0.5,0,1,0,1,2,0.5,"dubious","False"
"tt1235796","Ondine",2009,12000000,550472,550472,13028779,597665,597665,111,6.8,22033,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,4,0.75,0,1,0,0,1,0,"ok","True"
"tt1532957","Paa",2009,4300000,199228,9791282,4668646,216308,10630704,133,7.1,12310,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.25,0,1,0,0,1,0,"men","False"
"tt1188729","Pandorum",2009,40000000,10330853,17033431,43429264,11216534,18493734,108,6.7,154354,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"notalk","False"
"tt1003034","Perrier's Bounty",2009,6600000,828,828,7165829,899,899,88,6.3,7013,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,0,4,0,0,1,0,0,1,0,"nowomen","False"
"tt0762125","Planet 51",2009,60000000,42194060,108996113,65143896,45811424,118340524,91,6,56704,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0.25,0,3,0,0,5,0,"notalk","False"
"tt0929632","Precious",2009,10000000,47566524,68722848,10857316,51644478,74614567,110,7.3,113028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,4,4,1,0,1,0,0,2,0,"ok","True"
"tt1152836","Public Enemies",2009,102500000,97104620,210379983,111287489,105429554,228416195,140,7,308765,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,4,0.25,"notalk","False"
"tt0465580","Push",2009,38000000,31811527,44411527,41257801,34538780,48218998,111,6.1,113223,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0.5,0,1,0,0,1,0,"ok","True"
"tt0988045","Sherlock Holmes",2009,90000000,209028679,498438212,97715844,226949041,541170116,128,7.6,645735,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,1,4,0.25,0,1,0,0,5,0,"notalk","False"
"tt1017460","Splice",2009,30000000,17010170,22461001,32571948,18468479,24386618,104,5.8,99279,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0.5,0,1,0,1,3,0.333333333333333,"ok","True"
"tt0796366","Star Trek",2009,140000000,257730019,385680446,152002424,279825625,418745446,127,7.9,609053,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,3,0,"ok","True"
"tt0473705","State of Play",2009,60000000,37017955,91445389,65143896,40191563,99285148,127,7.1,154949,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,4,0,"ok","True"
"tt0986263","Surrogates",2009,80000000,38577772,119668350,86858528,41885106,129927709,89,6.3,177349,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0.5,0,1,0,0,4,0,"notalk","False"
"tt0438488","Terminator Salvation",2009,200000000,125322469,371628539,217146319,136066564,403488847,115,6.5,367884,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,0.25,0,1,0,0,2,0,"men","False"
"tt0878804","The Blind Side",2009,35000000,255959475,305705795,38000606,277903289,331914441,129,7.6,342048,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"men","False"
"tt1131729","The Boat That Rocked",2009,50000000,8017467,37472651,54286580,8704817,40685241,135,7.3,113482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0.333333333333333,0,4,0,0,1,0,0,1,0,"nowomen","False"
"tt1300851","The Boondock Saints II: All Saints Day",2009,8000000,10273187,10273187,8685853,11153924,11153924,118,6.2,65544,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,2,0,"nowomen","False"
"tt0362478","The Box",2009,25000000,15051977,26341896,27143290,16342407,28600229,115,5.6,93302,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"ok","True"
"tt0896923","The City of Your Final Destination",2009,8300000,493296,1353296,9011572,535587,1469316,117,6.3,3145,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0.5,"ok","True"
"tt1144884","The Final Destination",2009,40000000,66477700,187384627,43429264,72176939,203449410,82,5.1,109640,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,2,0,"ok","True"
"tt1220198","The Fourth Kind",2009,10000000,26218170,49486874,10857316,28465896,53729463,98,5.9,79450,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"ok","True"
"tt1132620","The Girl with the Dragon Tattoo",2009,90000000,102515793,233170238,97715844,111304636,253160295,152,7.8,219170,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0.75,0,1,0,0,3,0,"dubious","False"
"tt1103982","The Girlfriend Experience",2009,1300000,695840,1005840,1411451,755495,1092072,77,5.5,16915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"dubious","False"
"tt1247662","The Good Guy",2009,10000000,100688,100688,10857316,109320,109320,102,5.8,9548,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,1,4,0.25,0,1,0,0,1,0,"ok","True"
"tt1119646","The Hangover",2009,35000000,277322503,469553471,38000606,301097804,509809040,100,7.7,803041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"notalk","False"
"tt1054606","The Imaginarium of Doctor Parnassus",2009,30000000,7689607,64352607,32571948,8348849,69869659,123,6.8,151353,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,1,4,0.25,0,1,0,0,2,0,"notalk","False"
"tt1130080","The Informant!",2009,22000000,33316821,41771168,23886095,36173125,45352277,108,6.5,66068,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,0,4,0,0,1,0,0,2,0,"notalk","False"
"tt1058017","The Invention of Lying",2009,18500000,18451251,32679264,20086035,20033106,35480909,100,6.3,144065,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,1,4,0.25,0,2,0,0,2,0,"men","False"
"tt0824758","The Last Station",2009,18000000,6617867,15696146,19543169,7185227,17041802,112,6.9,18830,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,1,4,0.25,0,1,0,0,2,0,"ok","True"
"tt0380510","The Lovely Bones",2009,95000000,44114232,94894448,103144502,47896216,103029901,135,6.6,173211,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,3,4,0.75,"ok","True"
"tt1234548","The Men Who Stare at Goats",2009,24000000,32428195,67348218,26057558,35208316,73122088,94,6.2,134735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,2,0,"nowomen","False"
"tt0790712","The Messenger",2009,6500000,1109660,1409660,7057255,1204793,1530512,113,7.1,35866,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,4,0.5,0,1,0,0,2,0,"notalk","False"
"tt0780521","The Princess and the Frog",2009,105000000,104400899,270997378,114001818,113351355,294230416,97,7.1,152467,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,4,0.5,0,2,0,0,6,0,"ok","True"
"tt1041829","The Proposal",2009,40000000,163958031,314709717,43429264,178014415,341690283,108,6.7,337244,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0.5,1,1,1,0,1,0,"men","False"
"tt0898367","The Road",2009,25000000,8114270,27614270,27143290,8809919,29981685,111,7.2,244623,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"notalk","False"
"tt0485601","The Secret of Kells",2009,8000000,690290,2600916,8685853,749470,2823897,71,7.6,36689,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,1,4,0.25,1,2,0.5,0,2,0,"nowomen","False"
"tt0821642","The Soloist",2009,60000000,31720158,38454152,65143896,34439578,41750888,117,6.7,54400,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,4,0.25,0,1,0,1,2,0.5,"notalk","False"
"tt1111422","The Taking of Pelham 123",2009,110000000,65452312,152364370,119430476,71063643,165426811,106,6.4,201373,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"nowomen","False"
"tt0452694","The Time Traveler's Wife",2009,39000000,63414846,98666635,42343532,68851502,107125483,107,7.1,153743,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,2,0.5,"dubious","False"
"tt1142988","The Ugly Truth",2009,38000000,88915214,205230042,41257801,96538057,222824741,96,6.4,223524,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,2,4,0.5,0,1,0,3,3,1,"men","False"
"tt1139668","The Unborn",2009,16000000,42670410,78208812,17371706,46328612,84913778,88,4.7,52387,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,4,0.5,0,1,0,0,1,0,"ok","True"
"tt0962736","The Young Victoria",2009,35000000,11001272,31878891,38000606,11944429,34611919,105,7.2,63578,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.25,2,4,0.5,0,1,0,0,1,0,"ok","True"
"tt1055369","Transformers: Revenge of the Fallen",2009,210000000,402111870,836519699,228003635,436585563,908235868,149,5.9,413185,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0.25,0,1,0,0,3,0,"ok","True"
"tt1049413","Up",2009,175000000,293004164,731542621,190003029,318123879,794258938,96,8.3,1063107,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,3,0,"notalk","False"
"tt1193138","Up in the Air",2009,30000000,83823381,166842739,32571948,91009693,181146433,109,7.4,340962,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"men","False"
"tt1068678","Veronika Decides to Die",2009,9000000,NA,NA,9771584,NA,NA,103,6.3,12896,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,1,3,0.333333333333333,"ok","True"
"tt0409459","Watchmen",2009,138000000,107509799,184068357,149830960,116726786,199848831,162,7.6,560919,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,4,0.5,0,1,0,0,3,0,"men","False"
"tt1178663","Whatever Works",2009,15000000,5306706,35106706,16285974,5761658,38116460,93,7.1,75267,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,1,4,0.25,0,1,0,0,1,0,"dubious","False"
"tt0386117","Where the Wild Things Are",2009,100000000,77233467,99123656,108573160,83854815,107621685,101,6.7,106514,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,3,0,"notalk","False"
"tt1172233","Whip It",2009,15000000,13043363,18856151,16285974,14161591,20472719,111,6.9,68702,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,"ok","True"
"tt0365929","Whiteout",2009,35000000,10275638,12254746,38000606,11156585,13305365,101,5.5,39569,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,6,0,"ok","True"
"tt0458525","X-Men Origins: Wolverine",2009,150000000,179883157,374825760,162859739,195304827,406960171,107,6.5,513625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.333333333333333,0,4,0,0,1,0,0,2,0,"dubious","False"
"tt0448182","Yesterday Was a Lie",2009,200000,NA,NA,217146,NA,NA,89,5.1,616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0403702","Youth in Revolt",2009,18000000,15285588,19685588,19543169,16596046,21373265,90,6.4,75139,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0.5,0,1,0,0,2,0,"notalk","False"
"tt1156398","Zombieland",2009,23600000,75590286,102236596,25623266,82070762,111001503,88,7.6,591794,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0.5,0,1,0,0,2,0,"ok","True"
"tt0478087","21",2008,35000000,81159365,157852532,37878971,87835235,170836899,123,6.8,257595,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,1,4,0.25,0,1,0,0,3,0,"ok","True"
"tt0800308","Appaloosa",2008,20000000,20211394,27735474,21645126,21873909,30016892,115,6.7,62605,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,0.25,0,1,0,0,3,0,"notalk","False"
"tt0455824","Australia",2008,130000000,49554002,215080810,140693320,53630131,232772564,165,6.6,126616,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,1,4,0.25,0,1,0,0,4,0,"men","False"
"tt0871426","Baby Mama",2008,30000000,60494212,64391484,32467689,65470243,69688090,99,6,46180,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
"tt0799934","Be Kind Rewind",2008,20000000,11175164,30894247,21645126,12094392,33435494,102,6.4,92347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,1,4,0.25,0,1,0,0,1,0,"notalk","False"
"tt0960731","Bedtime Stories",2008,80000000,110101975,218357961,86580505,119158557,236319281,99,6,97770,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,4,0.5,0,1,0,0,2,0,"ok","True"
"tt0861689","Blindness",2008,25000000,3073392,20052958,27056408,3326198,21702440,121,6.5,73877,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"ok","True"
"tt0397892","Bolt",2008,150000000,114053759,313953759,162338447,123435400,339778437,96,6.8,217643,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,"ok","True"
"tt0887883","Burn After Reading",2008,37000000,60355347,163415735,40043484,65319955,176857711,96,7,339800,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,"notalk","False"
"tt0824747","Changeling",2008,55000000,35739802,113805580,59524097,38679626,123166807,141,7.8,259225,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,0.5,0,1,0,0,1,0,"ok","True"
"tt0892255","Che: Part One",2008,58000000,293708,30118557,62770866,317867,32595998,134,7.2,46927,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,2,0,"notalk","False"
"tt0970411","City of Ember",2008,38000000,7871693,11817059,41125740,8519189,12789087,90,6.4,67543,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,4,0.25,0,1,0,2,2,1,"ok","True"
"tt1060277","Cloverfield",2008,25000000,80048433,170764033,27056408,86632922,184810452,85,7,407026,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,"ok","True"
